2014,Dec26_2014_1400,124,124,F,J5,J4,J4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec29_2014_1600,127,127,J5,J5,J5,J5,J5,J5,J4,F,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec29_2014_1600,128,128,J6,J5,J5,J5,J5,J4,F,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec29_2014_1600,129,129,J6,J5,J5,J5,J5,J4,F,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec29_2014_1600,130,130,J6,J6,J5,J5,J4,F,F,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec29_2014_1600,131,131,J6,J5,J5,J5,J4,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec29_2014_1600,132,132,J6,J5,J5,J4,F,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec29_2014_1600,133,133,J6,J5,J5,J5,J4,F,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec29_2014_1600,134,134,J6,J6,J5,J5,F,F,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Dec29_2014_1600,135,135,J6,J6,J5,J5,J5,J4,F,F,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
